order_item_id,order_id,product_id,quantity,unit_price,discount_amount,gross_sales,net_sales,customer_id,order_status,order_timestamp,shipping_fee,product_name,category,subcategory,unit_cost,list_price,first_name,last_name,email,state,city,signup_date,order_date,profit
OI00039193,O0015747,P00066,3,53.72,8.06,161.16,153.1,C002341,completed,2026-08-22 12:38:00,4.14,Dumbbells 66,Fitness,Dumbbells,39.02,53.72,Lucas,Thomas,lucas.thomas2341@example.com,NY,Buffalo,2025-06-19,2026-08-22,36.03999999999999
OI00039194,O0015747,P00018,4,254.26,0.0,1017.04,1017.04,C002341,completed,2026-08-22 12:38:00,4.14,Speaker 18,Electronics,Speaker,131.24,254.26,Lucas,Thomas,lucas.thomas2341@example.com,NY,Buffalo,2025-06-19,2026-08-22,492.0799999999999
OI00039195,O0015747,P00092,4,231.67,0.0,926.68,926.68,C002341,completed,2026-08-22 12:38:00,4.14,Snacks 92,Grocery,Snacks,113.52,231.67,Lucas,Thomas,lucas.thomas2341@example.com,NY,Buffalo,2025-06-19,2026-08-22,472.59999999999997
OI00039196,O0015748,P00037,1,114.06,11.41,114.06,102.65,C002877,completed,2025-03-20 09:51:00,14.5,Desk 37,Home,Desk,72.92,114.06,Mason,Patel,mason.patel2877@example.com,IA,Des Moines,2025-01-12,2025-03-20,29.730000000000004
OI00039197,O0015749,P00093,1,216.59,0.0,216.59,216.59,C000605,shipped,2026-05-14 22:29:00,2.6,Coffee 93,Grocery,Coffee,166.92,216.59,Ava,Smith,ava.smith605@example.com,NJ,Jersey City,2025-01-23,2026-05-14,49.670000000000016
OI00039198,O0015749,P00065,3,260.42,39.06,781.26,742.2,C000605,shipped,2026-05-14 22:29:00,2.6,Resistance Band 65,Fitness,Resistance Band,132.45,260.42,Ava,Smith,ava.smith605@example.com,NJ,Jersey City,2025-01-23,2026-05-14,344.8500000000001
OI00039199,O0015749,P00088,4,247.24,148.34,988.96,840.62,C000605,shipped,2026-05-14 22:29:00,2.6,Protein Bar 88,Grocery,Protein Bar,165.27,247.24,Ava,Smith,ava.smith605@example.com,NJ,Jersey City,2025-01-23,2026-05-14,179.53999999999996
OI00039200,O0015749,P00068,4,10.73,0.0,42.92,42.92,C000605,shipped,2026-05-14 22:29:00,2.6,Dumbbells 68,Fitness,Dumbbells,6.86,10.73,Ava,Smith,ava.smith605@example.com,NJ,Jersey City,2025-01-23,2026-05-14,15.48
OI00039201,O0015750,P00054,3,271.39,0.0,814.17,814.17,C003310,refunded,2026-03-15 20:26:00,5.29,Fragrance 54,Beauty,Fragrance,129.09,271.39,Mia,Thomas,mia.thomas3310@example.com,CA,Los Angeles,2025-01-08,2026-03-15,426.9
OI00039202,O0015750,P00047,2,14.7,0.0,29.4,29.4,C003310,refunded,2026-03-15 20:26:00,5.29,Hair Care 47,Beauty,Hair Care,9.89,14.7,Mia,Thomas,mia.thomas3310@example.com,CA,Los Angeles,2025-01-08,2026-03-15,9.619999999999997
OI00039203,O0015750,P00074,3,214.16,0.0,642.48,642.48,C003310,refunded,2026-03-15 20:26:00,5.29,Bottle 74,Fitness,Bottle,154.64,214.16,Mia,Thomas,mia.thomas3310@example.com,CA,Los Angeles,2025-01-08,2026-03-15,178.56000000000006
OI00039204,O0015751,P00022,1,68.86,3.44,68.86,65.42,C001014,completed,2025-06-14 13:37:00,12.09,Storage Box 22,Home,Storage Box,31.75,68.86,James,Taylor,james.taylor1014@example.com,CA,San Diego,2025-12-28,2025-06-14,33.67
OI00039205,O0015751,P00048,1,120.35,0.0,120.35,120.35,C001014,completed,2025-06-14 13:37:00,12.09,Fragrance 48,Beauty,Fragrance,84.52,120.35,James,Taylor,james.taylor1014@example.com,CA,San Diego,2025-12-28,2025-06-14,35.83
OI00039206,O0015751,P00047,4,14.7,5.88,58.8,52.919999999999995,C001014,completed,2025-06-14 13:37:00,12.09,Hair Care 47,Beauty,Hair Care,9.89,14.7,James,Taylor,james.taylor1014@example.com,CA,San Diego,2025-12-28,2025-06-14,13.359999999999992
OI00039207,O0015752,P00087,3,207.68,0.0,623.04,623.04,C004939,shipped,2025-07-17 17:07:00,2.24,Snacks 87,Grocery,Snacks,159.07,207.68,Ethan,Davis,ethan.davis4939@example.com,MO,Kansas City,2024-05-14,2025-07-17,145.82999999999998
OI00039208,O0015752,P00061,2,197.04,59.11,394.08,334.96999999999997,C004939,shipped,2025-07-17 17:07:00,2.24,Dumbbells 61,Fitness,Dumbbells,98.43,197.04,Ethan,Davis,ethan.davis4939@example.com,MO,Kansas City,2024-05-14,2025-07-17,138.10999999999996
OI00039209,O0015753,P00077,4,84.78,0.0,339.12,339.12,C000856,completed,2026-07-17 12:04:00,2.97,Dumbbells 77,Fitness,Dumbbells,52.93,84.78,Noah,Davis,noah.davis856@example.com,IA,Des Moines,2024-11-11,2026-07-17,127.4
OI00039210,O0015753,P00083,4,34.76,0.0,139.04,139.04,C000856,completed,2026-07-17 12:04:00,2.97,Protein Bar 83,Grocery,Protein Bar,15.99,34.76,Noah,Davis,noah.davis856@example.com,IA,Des Moines,2024-11-11,2026-07-17,75.07999999999998
OI00039211,O0015754,P00025,2,135.64,0.0,271.28,271.28,C002525,completed,2025-09-27 10:08:00,1.3,Lamp 25,Home,Lamp,88.29,135.64,Noah,Smith,noah.smith2525@example.com,CA,Los Angeles,2025-09-03,2025-09-27,94.69999999999996
OI00039212,O0015754,P00082,4,21.53,0.0,86.12,86.12,C002525,completed,2025-09-27 10:08:00,1.3,Coffee 82,Grocery,Coffee,12.21,21.53,Noah,Smith,noah.smith2525@example.com,CA,Los Angeles,2025-09-03,2025-09-27,37.28
OI00039213,O0015755,P00023,4,107.82,0.0,431.28,431.28,C004483,completed,2025-06-20 17:16:00,9.17,Desk 23,Home,Desk,82.42,107.82,Liam,Smith,liam.smith4483@example.com,GA,Atlanta,2024-12-07,2025-06-20,101.59999999999997
OI00039214,O0015755,P00015,2,88.23,0.0,176.46,176.46,C004483,completed,2025-06-20 17:16:00,9.17,Smart Watch 15,Electronics,Smart Watch,50.43,88.23,Liam,Smith,liam.smith4483@example.com,GA,Atlanta,2024-12-07,2025-06-20,75.60000000000001
OI00039215,O0015755,P00011,1,211.63,21.16,211.63,190.47,C004483,completed,2025-06-20 17:16:00,9.17,Speaker 11,Electronics,Speaker,107.68,211.63,Liam,Smith,liam.smith4483@example.com,GA,Atlanta,2024-12-07,2025-06-20,82.78999999999999
OI00039216,O0015756,P00088,1,247.24,37.09,247.24,210.15,C002692,completed,2026-05-13 22:19:00,12.43,Protein Bar 88,Grocery,Protein Bar,165.27,247.24,Ethan,Smith,ethan.smith2692@example.com,IA,Des Moines,2025-10-26,2026-05-13,44.879999999999995
OI00039217,O0015756,P00045,4,244.72,146.83,978.88,832.05,C002692,completed,2026-05-13 22:19:00,12.43,Skin Care 45,Beauty,Skin Care,159.76,244.72,Ethan,Smith,ethan.smith2692@example.com,IA,Des Moines,2025-10-26,2026-05-13,193.01
OI00039218,O0015757,P00016,2,49.99,0.0,99.98,99.98,C003294,shipped,2026-08-04 10:32:00,4.68,Speaker 16,Electronics,Speaker,34.16,49.99,Lucas,Miller,lucas.miller3294@example.com,IL,Chicago,2024-07-29,2026-08-04,31.66000000000001
OI00039219,O0015757,P00027,2,117.6,0.0,235.2,235.2,C003294,shipped,2026-08-04 10:32:00,4.68,Pillow 27,Home,Pillow,69.22,117.6,Lucas,Miller,lucas.miller3294@example.com,IL,Chicago,2024-07-29,2026-08-04,96.75999999999999
OI00039220,O0015758,P00029,1,60.69,6.07,60.69,54.62,C002428,completed,2025-02-24 19:36:00,0.94,Lamp 29,Home,Lamp,47.02,60.69,James,Anderson,james.anderson2428@example.com,NC,Raleigh,2024-08-31,2025-02-24,7.599999999999994
OI00039221,O0015758,P00039,2,168.78,33.76,337.56,303.8,C002428,completed,2025-02-24 19:36:00,0.94,Lamp 39,Home,Lamp,101.75,168.78,James,Anderson,james.anderson2428@example.com,NC,Raleigh,2024-08-31,2025-02-24,100.30000000000001
OI00039222,O0015758,P00018,2,254.26,0.0,508.52,508.52,C002428,completed,2025-02-24 19:36:00,0.94,Speaker 18,Electronics,Speaker,131.24,254.26,James,Anderson,james.anderson2428@example.com,NC,Raleigh,2024-08-31,2025-02-24,246.03999999999996
OI00039223,O0015758,P00059,2,47.75,4.78,95.5,90.72,C002428,completed,2025-02-24 19:36:00,0.94,Fragrance 59,Beauty,Fragrance,37.14,47.75,James,Anderson,james.anderson2428@example.com,NC,Raleigh,2024-08-31,2025-02-24,16.439999999999998
OI00039224,O0015759,P00099,1,141.49,7.07,141.49,134.42000000000002,C001416,processing,2025-08-22 20:45:00,0.38,Tea 99,Grocery,Tea,71.81,141.49,James,Anderson,james.anderson1416@example.com,FL,Miami,2026-05-02,2025-08-22,62.610000000000014
OI00039225,O0015759,P00040,2,304.33,30.43,608.66,578.23,C001416,processing,2025-08-22 20:45:00,0.38,Lamp 40,Home,Lamp,166.39,304.33,James,Anderson,james.anderson1416@example.com,FL,Miami,2026-05-02,2025-08-22,245.45000000000005
OI00039226,O0015759,P00013,4,88.18,52.91,352.72,299.81000000000006,C001416,processing,2025-08-22 20:45:00,0.38,Mouse 13,Electronics,Mouse,52.54,88.18,James,Anderson,james.anderson1416@example.com,FL,Miami,2026-05-02,2025-08-22,89.65000000000006
OI00039227,O0015760,P00063,3,168.72,50.62,506.15999999999997,455.53999999999996,C004596,refunded,2025-09-25 21:01:00,10.93,Tracker 63,Fitness,Tracker,111.27,168.72,Sophia,Taylor,sophia.taylor4596@example.com,VA,Richmond,2025-09-10,2025-09-25,121.72999999999996
OI00039228,O0015761,P00064,3,106.51,47.93,319.53000000000003,271.6,C001196,processing,2026-02-06 15:10:00,8.47,Bottle 64,Fitness,Bottle,63.55,106.51,Lucas,Taylor,lucas.taylor1196@example.com,IA,Des Moines,2025-04-05,2026-02-06,80.95000000000005
OI00039229,O0015761,P00010,1,181.61,0.0,181.61,181.61,C001196,processing,2026-02-06 15:10:00,8.47,Mouse 10,Electronics,Mouse,111.71,181.61,Lucas,Taylor,lucas.taylor1196@example.com,IA,Des Moines,2025-04-05,2026-02-06,69.90000000000002
OI00039230,O0015761,P00034,2,45.31,0.0,90.62,90.62,C001196,processing,2026-02-06 15:10:00,8.47,Cookware 34,Home,Cookware,22.77,45.31,Lucas,Taylor,lucas.taylor1196@example.com,IA,Des Moines,2025-04-05,2026-02-06,45.080000000000005
OI00039231,O0015762,P00097,3,55.3,0.0,165.89999999999998,165.89999999999998,C003133,completed,2025-06-02 20:27:00,1.96,Snacks 97,Grocery,Snacks,35.66,55.3,Noah,Brown,noah.brown3133@example.com,FL,Orlando,2024-11-06,2025-06-02,58.91999999999999
OI00039232,O0015762,P00074,2,214.16,64.25,428.32,364.07,C003133,completed,2025-06-02 20:27:00,1.96,Bottle 74,Fitness,Bottle,154.64,214.16,Noah,Brown,noah.brown3133@example.com,FL,Orlando,2024-11-06,2025-06-02,54.79000000000002
OI00039233,O0015762,P00100,4,274.26,0.0,1097.04,1097.04,C003133,completed,2025-06-02 20:27:00,1.96,Tea 100,Grocery,Tea,129.42,274.26,Noah,Brown,noah.brown3133@example.com,FL,Orlando,2024-11-06,2025-06-02,579.36
OI00039234,O0015763,P00063,1,168.72,16.87,168.72,151.85,C003420,shipped,2026-07-02 22:33:00,1.45,Tracker 63,Fitness,Tracker,111.27,168.72,James,Davis,james.davis3420@example.com,CA,San Diego,2024-04-17,2026-07-02,40.58
OI00039235,O0015763,P00096,2,132.51,0.0,265.02,265.02,C003420,shipped,2026-07-02 22:33:00,1.45,Coffee 96,Grocery,Coffee,63.75,132.51,James,Davis,james.davis3420@example.com,CA,San Diego,2024-04-17,2026-07-02,137.51999999999998
OI00039236,O0015764,P00042,2,71.26,0.0,142.52,142.52,C004474,completed,2025-07-18 18:49:00,2.7,Fragrance 42,Beauty,Fragrance,37.29,71.26,Ava,Davis,ava.davis4474@example.com,PA,Philadelphia,2024-07-19,2025-07-18,67.94000000000001
OI00039237,O0015764,P00096,4,132.51,53.0,530.04,477.03999999999996,C004474,completed,2025-07-18 18:49:00,2.7,Coffee 96,Grocery,Coffee,63.75,132.51,Ava,Davis,ava.davis4474@example.com,PA,Philadelphia,2024-07-19,2025-07-18,222.03999999999996
OI00039238,O0015764,P00058,2,210.46,42.09,420.92,378.83000000000004,C004474,completed,2025-07-18 18:49:00,2.7,Makeup 58,Beauty,Makeup,160.51,210.46,Ava,Davis,ava.davis4474@example.com,PA,Philadelphia,2024-07-19,2025-07-18,57.81000000000006
OI00039239,O0015764,P00038,3,234.51,0.0,703.53,703.53,C004474,completed,2025-07-18 18:49:00,2.7,Cookware 38,Home,Cookware,114.53,234.51,Ava,Davis,ava.davis4474@example.com,PA,Philadelphia,2024-07-19,2025-07-18,359.93999999999994
OI00039240,O0015765,P00082,1,21.53,1.08,21.53,20.450000000000003,C001824,completed,2025-09-21 11:26:00,13.48,Coffee 82,Grocery,Coffee,12.21,21.53,Isabella,Anderson,isabella.anderson1824@example.com,TX,Austin,2026-03-29,2025-09-21,8.240000000000002
OI00039241,O0015765,P00031,1,232.97,0.0,232.97,232.97,C001824,completed,2025-09-21 11:26:00,13.48,Pillow 31,Home,Pillow,167.49,232.97,Isabella,Anderson,isabella.anderson1824@example.com,TX,Austin,2026-03-29,2025-09-21,65.47999999999999
OI00039242,O0015766,P00012,4,323.74,0.0,1294.96,1294.96,C000266,completed,2026-04-25 19:04:00,5.9,Keyboard 12,Electronics,Keyboard,150.75,323.74,Isabella,Thomas,isabella.thomas266@example.com,MO,Kansas City,2026-05-16,2026-04-25,691.96
OI00039243,O0015766,P00060,2,198.57,39.71,397.14,357.43,C000266,completed,2026-04-25 19:04:00,5.9,Hair Care 60,Beauty,Hair Care,152.1,198.57,Isabella,Thomas,isabella.thomas266@example.com,MO,Kansas City,2026-05-16,2026-04-25,53.23000000000002
OI00039244,O0015767,P00045,2,244.72,73.42,489.44,416.02,C002412,completed,2025-11-12 17:55:00,0.61,Skin Care 45,Beauty,Skin Care,159.76,244.72,Liam,Davis,liam.davis2412@example.com,FL,Miami,2025-12-18,2025-11-12,96.5
OI00039245,O0015767,P00100,2,274.26,27.43,548.52,521.09,C002412,completed,2025-11-12 17:55:00,0.61,Tea 100,Grocery,Tea,129.42,274.26,Liam,Davis,liam.davis2412@example.com,FL,Miami,2025-12-18,2025-11-12,262.25000000000006
OI00039246,O0015768,P00062,4,239.9,0.0,959.6,959.6,C004845,completed,2025-06-26 16:38:00,8.39,Resistance Band 62,Fitness,Resistance Band,170.72,239.9,Isabella,Johnson,isabella.johnson4845@example.com,GA,Atlanta,2025-03-01,2025-06-26,276.72
OI00039247,O0015769,P00064,2,106.51,0.0,213.02,213.02,C003512,completed,2025-02-25 19:09:00,14.68,Bottle 64,Fitness,Bottle,63.55,106.51,Ava,Miller,ava.miller3512@example.com,NY,New York,2026-05-27,2025-02-25,85.92000000000002
OI00039248,O0015769,P00026,4,99.28,39.71,397.12,357.41,C003512,completed,2025-02-25 19:09:00,14.68,Desk 26,Home,Desk,65.2,99.28,Ava,Miller,ava.miller3512@example.com,NY,New York,2026-05-27,2025-02-25,96.61000000000001
OI00039249,O0015770,P00083,2,34.76,10.43,69.52,59.089999999999996,C000897,completed,2025-10-17 19:02:00,11.59,Protein Bar 83,Grocery,Protein Bar,15.99,34.76,Emma,Thomas,emma.thomas897@example.com,TX,Dallas,2024-10-18,2025-10-17,27.109999999999996
OI00039250,O0015770,P00055,1,250.59,0.0,250.59,250.59,C000897,completed,2025-10-17 19:02:00,11.59,Body Care 55,Beauty,Body Care,155.42,250.59,Emma,Thomas,emma.thomas897@example.com,TX,Dallas,2024-10-18,2025-10-17,95.17000000000002
OI00039251,O0015770,P00050,2,75.23,0.0,150.46,150.46,C000897,completed,2025-10-17 19:02:00,11.59,Fragrance 50,Beauty,Fragrance,44.83,75.23,Emma,Thomas,emma.thomas897@example.com,TX,Dallas,2024-10-18,2025-10-17,60.80000000000001
OI00039252,O0015771,P00019,3,335.53,0.0,1006.5899999999999,1006.5899999999999,C003184,cancelled,2025-11-21 09:16:00,10.51,Keyboard 19,Electronics,Keyboard,177.95,335.53,James,Patel,james.patel3184@example.com,FL,Orlando,2025-02-13,2025-11-21,472.74
OI00039253,O0015772,P00023,4,107.82,0.0,431.28,431.28,C002187,processing,2026-07-04 13:30:00,14.73,Desk 23,Home,Desk,82.42,107.82,Isabella,Taylor,isabella.taylor2187@example.com,MO,St. Louis,2024-08-13,2026-07-04,101.59999999999997
OI00039254,O0015773,P00042,4,71.26,28.5,285.04,256.54,C002914,completed,2026-03-12 13:26:00,5.01,Fragrance 42,Beauty,Fragrance,37.29,71.26,Emma,Anderson,emma.anderson2914@example.com,CA,San Diego,2024-04-11,2026-03-12,107.38000000000002
OI00039255,O0015773,P00068,2,10.73,3.22,21.46,18.240000000000002,C002914,completed,2026-03-12 13:26:00,5.01,Dumbbells 68,Fitness,Dumbbells,6.86,10.73,Emma,Anderson,emma.anderson2914@example.com,CA,San Diego,2024-04-11,2026-03-12,4.520000000000001
OI00039256,O0015773,P00034,1,45.31,0.0,45.31,45.31,C002914,completed,2026-03-12 13:26:00,5.01,Cookware 34,Home,Cookware,22.77,45.31,Emma,Anderson,emma.anderson2914@example.com,CA,San Diego,2024-04-11,2026-03-12,22.540000000000003
OI00039257,O0015773,P00079,3,237.07,71.12,711.21,640.09,C002914,completed,2026-03-12 13:26:00,5.01,Dumbbells 79,Fitness,Dumbbells,133.31,237.07,Emma,Anderson,emma.anderson2914@example.com,CA,San Diego,2024-04-11,2026-03-12,240.16000000000003
OI00039258,O0015774,P00055,4,250.59,0.0,1002.36,1002.36,C004625,shipped,2025-03-26 20:48:00,7.33,Body Care 55,Beauty,Body Care,155.42,250.59,Mason,Thomas,mason.thomas4625@example.com,CA,San Diego,2025-11-29,2025-03-26,380.68000000000006
OI00039259,O0015774,P00001,4,203.1,0.0,812.4,812.4,C004625,shipped,2025-03-26 20:48:00,7.33,Smart Watch 1,Electronics,Smart Watch,122.7,203.1,Mason,Thomas,mason.thomas4625@example.com,CA,San Diego,2025-11-29,2025-03-26,321.59999999999997
OI00039260,O0015774,P00002,4,366.36,0.0,1465.44,1465.44,C004625,shipped,2025-03-26 20:48:00,7.33,Keyboard 2,Electronics,Keyboard,177.79,366.36,Mason,Thomas,mason.thomas4625@example.com,CA,San Diego,2025-11-29,2025-03-26,754.2800000000001
OI00039261,O0015774,P00063,1,168.72,0.0,168.72,168.72,C004625,shipped,2025-03-26 20:48:00,7.33,Tracker 63,Fitness,Tracker,111.27,168.72,Mason,Thomas,mason.thomas4625@example.com,CA,San Diego,2025-11-29,2025-03-26,57.45
OI00039262,O0015775,P00036,1,273.57,13.68,273.57,259.89,C003977,completed,2026-07-06 09:11:00,7.49,Pillow 36,Home,Pillow,156.12,273.57,Ethan,Smith,ethan.smith3977@example.com,VA,Richmond,2024-06-29,2026-07-06,103.76999999999998
OI00039263,O0015775,P00077,4,84.78,0.0,339.12,339.12,C003977,completed,2026-07-06 09:11:00,7.49,Dumbbells 77,Fitness,Dumbbells,52.93,84.78,Ethan,Smith,ethan.smith3977@example.com,VA,Richmond,2024-06-29,2026-07-06,127.4
OI00039264,O0015775,P00007,2,284.36,0.0,568.72,568.72,C003977,completed,2026-07-06 09:11:00,7.49,Mouse 7,Electronics,Mouse,136.65,284.36,Ethan,Smith,ethan.smith3977@example.com,VA,Richmond,2024-06-29,2026-07-06,295.42
OI00039265,O0015776,P00034,2,45.31,13.59,90.62,77.03,C004111,completed,2025-08-24 08:55:00,2.95,Cookware 34,Home,Cookware,22.77,45.31,Ethan,Lee,ethan.lee4111@example.com,TX,Austin,2025-11-19,2025-08-24,31.490000000000002
OI00039266,O0015776,P00099,2,141.49,0.0,282.98,282.98,C004111,completed,2025-08-24 08:55:00,2.95,Tea 99,Grocery,Tea,71.81,141.49,Ethan,Lee,ethan.lee4111@example.com,TX,Austin,2025-11-19,2025-08-24,139.36
OI00039267,O0015776,P00001,2,203.1,20.31,406.2,385.89,C004111,completed,2025-08-24 08:55:00,2.95,Smart Watch 1,Electronics,Smart Watch,122.7,203.1,Ethan,Lee,ethan.lee4111@example.com,TX,Austin,2025-11-19,2025-08-24,140.48999999999998
OI00039268,O0015776,P00020,2,244.51,0.0,489.02,489.02,C004111,completed,2025-08-24 08:55:00,2.95,Speaker 20,Electronics,Speaker,117.09,244.51,Ethan,Lee,ethan.lee4111@example.com,TX,Austin,2025-11-19,2025-08-24,254.83999999999997
OI00039269,O0015777,P00056,4,241.16,96.46,964.64,868.18,C003036,completed,2026-08-28 09:06:00,9.55,Body Care 56,Beauty,Body Care,172.83,241.16,James,Thomas,james.thomas3036@example.com,GA,Savannah,2024-10-07,2026-08-28,176.8599999999999
OI00039270,O0015777,P00063,1,168.72,8.44,168.72,160.28,C003036,completed,2026-08-28 09:06:00,9.55,Tracker 63,Fitness,Tracker,111.27,168.72,James,Thomas,james.thomas3036@example.com,GA,Savannah,2024-10-07,2026-08-28,49.010000000000005
OI00039271,O0015777,P00053,1,19.52,2.93,19.52,16.59,C003036,completed,2026-08-28 09:06:00,9.55,Skin Care 53,Beauty,Skin Care,9.75,19.52,James,Thomas,james.thomas3036@example.com,GA,Savannah,2024-10-07,2026-08-28,6.84
OI00039272,O0015777,P00052,4,249.55,0.0,998.2,998.2,C003036,completed,2026-08-28 09:06:00,9.55,Makeup 52,Beauty,Makeup,141.53,249.55,James,Thomas,james.thomas3036@example.com,GA,Savannah,2024-10-07,2026-08-28,432.08000000000004
OI00039273,O0015778,P00033,4,56.35,0.0,225.4,225.4,C000349,completed,2025-06-17 13:40:00,12.58,Lamp 33,Home,Lamp,28.89,56.35,Lucas,Taylor,lucas.taylor349@example.com,IL,Springfield,2026-03-26,2025-06-17,109.84
OI00039274,O0015778,P00048,3,120.35,0.0,361.04999999999995,361.04999999999995,C000349,completed,2025-06-17 13:40:00,12.58,Fragrance 48,Beauty,Fragrance,84.52,120.35,Lucas,Taylor,lucas.taylor349@example.com,IL,Springfield,2026-03-26,2025-06-17,107.48999999999995
OI00039275,O0015778,P00064,1,106.51,0.0,106.51,106.51,C000349,completed,2025-06-17 13:40:00,12.58,Bottle 64,Fitness,Bottle,63.55,106.51,Lucas,Taylor,lucas.taylor349@example.com,IL,Springfield,2026-03-26,2025-06-17,42.96000000000001
OI00039276,O0015778,P00058,1,210.46,21.05,210.46,189.41,C000349,completed,2025-06-17 13:40:00,12.58,Makeup 58,Beauty,Makeup,160.51,210.46,Lucas,Taylor,lucas.taylor349@example.com,IL,Springfield,2026-03-26,2025-06-17,28.900000000000006
OI00039277,O0015779,P00024,1,41.38,6.21,41.38,35.17,C003124,processing,2025-10-07 21:46:00,1.44,Storage Box 24,Home,Storage Box,24.27,41.38,Sophia,Brown,sophia.brown3124@example.com,PA,Philadelphia,2024-03-27,2025-10-07,10.900000000000002
OI00039278,O0015779,P00079,1,237.07,35.56,237.07,201.51,C003124,processing,2025-10-07 21:46:00,1.44,Dumbbells 79,Fitness,Dumbbells,133.31,237.07,Sophia,Brown,sophia.brown3124@example.com,PA,Philadelphia,2024-03-27,2025-10-07,68.19999999999999
OI00039279,O0015780,P00064,3,106.51,15.98,319.53000000000003,303.55,C002944,shipped,2025-01-30 09:08:00,3.06,Bottle 64,Fitness,Bottle,63.55,106.51,Emma,Smith,emma.smith2944@example.com,IL,Chicago,2024-04-25,2025-01-30,112.90000000000003
OI00039280,O0015781,P00100,4,274.26,0.0,1097.04,1097.04,C001053,shipped,2025-03-30 14:53:00,1.64,Tea 100,Grocery,Tea,129.42,274.26,James,Taylor,james.taylor1053@example.com,VA,Norfolk,2024-01-25,2025-03-30,579.36
OI00039281,O0015781,P00058,2,210.46,63.14,420.92,357.78000000000003,C001053,shipped,2025-03-30 14:53:00,1.64,Makeup 58,Beauty,Makeup,160.51,210.46,James,Taylor,james.taylor1053@example.com,VA,Norfolk,2024-01-25,2025-03-30,36.76000000000005
OI00039282,O0015781,P00007,4,284.36,0.0,1137.44,1137.44,C001053,shipped,2025-03-30 14:53:00,1.64,Mouse 7,Electronics,Mouse,136.65,284.36,James,Taylor,james.taylor1053@example.com,VA,Norfolk,2024-01-25,2025-03-30,590.84
OI00039283,O0015782,P00066,3,53.72,0.0,161.16,161.16,C003139,shipped,2025-03-04 17:55:00,2.82,Dumbbells 66,Fitness,Dumbbells,39.02,53.72,Ava,Miller,ava.miller3139@example.com,MO,St. Louis,2024-10-08,2025-03-04,44.099999999999994
OI00039284,O0015782,P00054,3,271.39,0.0,814.17,814.17,C003139,shipped,2025-03-04 17:55:00,2.82,Fragrance 54,Beauty,Fragrance,129.09,271.39,Ava,Miller,ava.miller3139@example.com,MO,St. Louis,2024-10-08,2025-03-04,426.9
OI00039285,O0015783,P00078,4,37.47,0.0,149.88,149.88,C000997,completed,2025-04-04 22:01:00,2.6,Yoga Mat 78,Fitness,Yoga Mat,17.77,37.47,Ava,Johnson,ava.johnson997@example.com,VA,Richmond,2024-05-23,2025-04-04,78.8
OI00039286,O0015783,P00067,2,167.46,50.24,334.92,284.68,C000997,completed,2025-04-04 22:01:00,2.6,Dumbbells 67,Fitness,Dumbbells,113.76,167.46,Ava,Johnson,ava.johnson997@example.com,VA,Richmond,2024-05-23,2025-04-04,57.16
OI00039287,O0015783,P00048,1,120.35,0.0,120.35,120.35,C000997,completed,2025-04-04 22:01:00,2.6,Fragrance 48,Beauty,Fragrance,84.52,120.35,Ava,Johnson,ava.johnson997@example.com,VA,Richmond,2024-05-23,2025-04-04,35.83
OI00039288,O0015783,P00012,4,323.74,0.0,1294.96,1294.96,C000997,completed,2025-04-04 22:01:00,2.6,Keyboard 12,Electronics,Keyboard,150.75,323.74,Ava,Johnson,ava.johnson997@example.com,VA,Richmond,2024-05-23,2025-04-04,691.96
OI00039289,O0015784,P00074,3,214.16,0.0,642.48,642.48,C003996,completed,2025-11-06 22:36:00,12.5,Bottle 74,Fitness,Bottle,154.64,214.16,Sophia,Johnson,sophia.johnson3996@example.com,IA,Cedar Rapids,2024-12-14,2025-11-06,178.56000000000006
OI00039290,O0015784,P00066,1,53.72,2.69,53.72,51.03,C003996,completed,2025-11-06 22:36:00,12.5,Dumbbells 66,Fitness,Dumbbells,39.02,53.72,Sophia,Johnson,sophia.johnson3996@example.com,IA,Cedar Rapids,2024-12-14,2025-11-06,12.009999999999998
OI00039291,O0015785,P00047,1,14.7,1.47,14.7,13.229999999999999,C002501,shipped,2026-03-26 13:16:00,13.56,Hair Care 47,Beauty,Hair Care,9.89,14.7,Emma,Davis,emma.davis2501@example.com,TX,Dallas,2026-05-05,2026-03-26,3.339999999999998
OI00039292,O0015786,P00026,1,99.28,4.96,99.28,94.32000000000001,C003887,completed,2026-04-24 16:33:00,7.91,Desk 26,Home,Desk,65.2,99.28,Ethan,Taylor,ethan.taylor3887@example.com,FL,Orlando,2026-01-19,2026-04-24,29.120000000000005
OI00039293,O0015786,P00093,1,216.59,32.49,216.59,184.1,C003887,completed,2026-04-24 16:33:00,7.91,Coffee 93,Grocery,Coffee,166.92,216.59,Ethan,Taylor,ethan.taylor3887@example.com,FL,Orlando,2026-01-19,2026-04-24,17.180000000000007
OI00039294,O0015786,P00053,2,19.52,1.95,39.04,37.089999999999996,C003887,completed,2026-04-24 16:33:00,7.91,Skin Care 53,Beauty,Skin Care,9.75,19.52,Ethan,Taylor,ethan.taylor3887@example.com,FL,Orlando,2026-01-19,2026-04-24,17.589999999999996
OI00039295,O0015787,P00040,4,304.33,0.0,1217.32,1217.32,C000919,processing,2026-06-16 18:08:00,13.73,Lamp 40,Home,Lamp,166.39,304.33,Mia,Thomas,mia.thomas919@example.com,IL,Springfield,2026-01-12,2026-06-16,551.76
